200802103911N20|2008|02|1|03|911N|20|Arrendamientos y cánones|477.13
200802103911N207|2008|02|1|03|911N|207|Alquileres|477.13
200802103911N21|2008|02|1|03|911N|21|Reparaciones, mantenimiento y conservación|2213.96
200802103911N217|2008|02|1|03|911N|217|Gastos diversos de reparación y conservación|2213.96
200802103911N22|2008|02|1|03|911N|22|Material, suministros y otros|12801.61
200802103911N220|2008|02|1|03|911N|220|Material de oficina|12801.61
200802103911N23|2008|02|1|03|911N|23|Indemnizaciones por razón del servicio|11923.09
200802103911N234|2008|02|1|03|911N|234|Dietas, locomoción y otras indemnizaciones|11923.09
200802103911N24|2008|02|1|03|911N|24|Gastos de publicaciones|1868.00
200802103911N240|2008|02|1|03|911N|240|Gastos de edición y distribución|1868.00
200802103911N2|2008|02|1|03|911N|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|29283.79
200802103911N35|2008|02|1|03|911N|35|Intereses de demora y otros gastos financieros|1.00
200802103911N350|2008|02|1|03|911N|350|Intereses de demora y otros gastos financieros|1.00
200802103911N3|2008|02|1|03|911N|3|GASTOS FINANCIEROS|1.00
200802103911N41|2008|02|1|03|911N|41|A Organismos Autónomos|12.05
200802103911N410|2008|02|1|03|911N|410|A organismos autónomos|12.05
200802103911N43|2008|02|1|03|911N|43|A Agencias Estatales y otros Organismos Públicos|18.00
200802103911N430|2008|02|1|03|911N|430|A Agencias Estatales y otros Organismos Públicos|18.00
200802103911N47|2008|02|1|03|911N|47|A empresas privadas|304.36
200802103911N470|2008|02|1|03|911N|470|A empresas privadas|304.36
200802103911N48|2008|02|1|03|911N|48|A familias e instituciones sin fines de lucro|7069.08
200802103911N480|2008|02|1|03|911N|480|A familias e instituciones sin fines de lucro|7069.08
200802103911N49|2008|02|1|03|911N|49|Al exterior|0.70
200802103911N490|2008|02|1|03|911N|490|Al exterior|0.70
200802103911N4|2008|02|1|03|911N|4|TRANSFERENCIAS CORRIENTES|7404.19
200802103911N83|2008|02|1|03|911N|83|Concesión de préstamos fuera del Sector Público|25.00
200802103911N830|2008|02|1|03|911N|830|Préstamos a corto plazo|25.00
200802103911N83008|2008|02|1|03|911N|83008|Familias e instituciones sin fines de lucro|25.00
200802103911N8|2008|02|1|03|911N|8|ACTIVOS FINANCIEROS|25.00
200802103911N94|2008|02|1|03|911N|94|Devolución de depósitos y fianzas|15.00
200802103911N941|2008|02|1|03|911N|941|Devolución de fianzas|15.00
200802103911N9|2008|02|1|03|911N|9|PASIVOS FINANCIEROS|15.00
200802103911N|2008|02|1|03|911N||Actividad legislativa|60522.15
200802103|2008|02|1|03|||SENADO|60522.15
200802104911N13|2008|02|1|04|911N|13|Laborales|58.99
200802104911N135|2008|02|1|04|911N|135|Retribuciones del personal laboral de la Junta Electoral Central|58.99
200802104911N16|2008|02|1|04|911N|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|24.17
200802104911N165|2008|02|1|04|911N|165|Cuotas, prestaciones y gastos sociales a cargo del empleador|24.17
200802104911N1|2008|02|1|04|911N|1|GASTOS DE PERSONAL|83.16
200802104911N22|2008|02|1|04|911N|22|Material, suministros y otros|140.09
200802104911N220|2008|02|1|04|911N|220|Material de oficina|140.09
200802104911N23|2008|02|1|04|911N|23|Indemnizaciones por razón del servicio|348.68
200802104911N234|2008|02|1|04|911N|234|Dietas, locomoción y otras indemnizaciones|348.68
200802104911N2|2008|02|1|04|911N|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|488.77
200802104911N48|2008|02|1|04|911N|48|A familias e instituciones sin fines de lucro|34.72
200802104911N480|2008|02|1|04|911N|480|A Familias e Instituciones sin fines de lucro|34.72
200802104911N4|2008|02|1|04|911N|4|TRANSFERENCIAS CORRIENTES|34.72
200802104911N|2008|02|1|04|911N||Actividad legislativa|606.65
200802104|2008|02|1|04|||JUNTA ELECTORAL CENTRAL|606.65
200802105911N10|2008|02|1|05|911N|10|Altos cargos|496.35
200802105911N101|2008|02|1|05|911N|101|Retribuciones básicas y otras remuneraciones de Altos Cargos|496.35
200802105911N12|2008|02|1|05|911N|12|Funcionarios|9107.65
200802105911N125|2008|02|1|05|911N|125|Retribuciones básicas y complementarias de Funcionarios de las Cortes|9107.65
200802105911N13|2008|02|1|05|911N|13|Laborales|150.00
200802105911N131|2008|02|1|05|911N|131|Laboral eventual|150.00
200802105911N13100|2008|02|1|05|911N|13100|Contratados|150.00
200802105911N14|2008|02|1|05|911N|14|Otro personal|427.10
200802105911N145|2008|02|1|05|911N|145|Otro Personal del Defensor del Pueblo|427.10
200802105911N16|2008|02|1|05|911N|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|2263.90
200802105911N165|2008|02|1|05|911N|165|Cuotas, prestaciones y gastos sociales a cargo del empleador|2263.90
200802105911N1|2008|02|1|05|911N|1|GASTOS DE PERSONAL|12445.00
200802105911N20|2008|02|1|05|911N|20|Arrendamientos y cánones|56.80
200802105911N207|2008|02|1|05|911N|207|Alquileres|56.80
200802105911N21|2008|02|1|05|911N|21|Reparaciones, mantenimiento y conservación|378.00
200802105911N217|2008|02|1|05|911N|217|Gastos diversos de reparación y conservación|378.00
200802105911N22|2008|02|1|05|911N|22|Material, suministros y otros|2155.70
200802105911N220|2008|02|1|05|911N|220|Material de oficina|2155.70
200802105911N23|2008|02|1|05|911N|23|Indemnizaciones por razón del servicio|300.00
200802105911N234|2008|02|1|05|911N|234|Dietas, locomoción y otras indemnizaciones|300.00
200802105911N24|2008|02|1|05|911N|24|Gastos de publicaciones|40.00
200802105911N240|2008|02|1|05|911N|240|Gastos de edición y distribución|40.00
200802105911N2|2008|02|1|05|911N|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|2930.50
200802105911N|2008|02|1|05|911N||Actividad legislativa|15375.50
200802105|2008|02|1|05|||DEFENSOR DEL PUEBLO|15375.50
2008021|2008|02|1||||CORTES GENERALES|232525.77
200803101911O10|2008|03|1|01|911O|10|Altos cargos|1610.41
200803101911O100|2008|03|1|01|911O|100|Retribuciones básicas y otras remuneraciones de altos cargos|1607.55
200803101911O10000|2008|03|1|01|911O|10000|Retribuciones básicas|484.35
200803101911O10001|2008|03|1|01|911O|10001|Retribuciones complementarias|1123.20
200803101911O107|2008|03|1|01|911O|107|Contribuciones a Planes de Pensiones|2.86
200803101911O11|2008|03|1|01|911O|11|Personal eventual|1230.09
200803101911O110|2008|03|1|01|911O|110|Retribuciones básicas y otras remuneraciones de personal eventual|1225.35
200803101911O11000|2008|03|1|01|911O|11000|Retribuciones básicas|404.14
200803101911O11001|2008|03|1|01|911O|11001|Retribuciones complementarias|821.21
200803101911O117|2008|03|1|01|911O|117|Contribuciones a Planes de Pensiones|4.74
200803101911O12|2008|03|1|01|911O|12|Funcionarios|35102.47
200803101911O120|2008|03|1|01|911O|120|Retribuciones básicas|10333.71
200803101911O12000|2008|03|1|01|911O|12000|Sueldos subgrupo A1 (Ley 7/2007) y grupo A (Otras Leyes)|3028.94
200803101911O12001|2008|03|1|01|911O|12001|Sueldos subgrupo A2 (Ley 7/2007) y grupo B (Otras Leyes)|4020.93
200803101911O12002|2008|03|1|01|911O|12002|Sueldos subgrupo C1 (Ley 7/2007) y grupo C (Otras Leyes)|619.64
200803101911O12003|2008|03|1|01|911O|12003|Sueldos subgrupo C2 (Ley 7/2007) y grupo D (Otras Leyes)|747.92
200803101911O12004|2008|03|1|01|911O|12004|Sueldos personal de agrupaciones profesionales (Ley 7/2007) y grupo E (Otras Leyes)|22.03
200803101911O12005|2008|03|1|01|911O|12005|Trienios|1894.25
200803101911O121|2008|03|1|01|911O|121|Retribuciones complementarias|24679.31
200803101911O12100|2008|03|1|01|911O|12100|Complemento de destino|6240.81
200803101911O12101|2008|03|1|01|911O|12101|Complemento específico|18438.50
200803101911O127|2008|03|1|01|911O|127|Contribuciones a Planes de Pensiones|89.45
200803101911O13|2008|03|1|01|911O|13|Laborales|5753.02
200803101911O130|2008|03|1|01|911O|130|Laboral fijo|5738.59
200803101911O13000|2008|03|1|01|911O|13000|Retribuciones básicas|1695.20
200803101911O13001|2008|03|1|01|911O|13001|Otras remuneraciones|4043.39
200803101911O137|2008|03|1|01|911O|137|Contribuciones a Planes de Pensiones|14.43
200803101911O15|2008|03|1|01|911O|15|Incentivos al rendimiento|3440.65
200803101911O150|2008|03|1|01|911O|150|Productividad|3274.47
200803101911O151|2008|03|1|01|911O|151|Gratificaciones|166.18
200803101911O16|2008|03|1|01|911O|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|3093.40
200803101911O160|2008|03|1|01|911O|160|Cuotas sociales|2389.10
200803101911O16000|2008|03|1|01|911O|16000|Seguridad Social|2381.63
200803101911O16009|2008|03|1|01|911O|16009|Otras|7.47
200803101911O162|2008|03|1|01|911O|162|Gastos sociales del personal|704.30
200803101911O16200|2008|03|1|01|911O|16200|Formación y perfeccionamiento del personal|89.39
200803101911O16202|2008|03|1|01|911O|16202|Transporte de personal|1.12
200803101911O16204|2008|03|1|01|911O|16204|Acción social|478.93
200803101911O16205|2008|03|1|01|911O|16205|Seguros|96.66
200803101911O16209|2008|03|1|01|911O|16209|Otros|38.20
200803101911O1|2008|03|1|01|911O|1|GASTOS DE PERSONAL|50230.04
200803101911O20|2008|03|1|01|911O|20|Arrendamientos y cánones|900.00
200803101911O202|2008|03|1|01|911O|202|Arrendamientos edificios y otras construcciones|900.00
200803101911O21|2008|03|1|01|911O|21|Reparaciones, mantenimiento y conservación|569.00
200803101911O212|2008|03|1|01|911O|212|Edificios y otras construcciones|300.00
200803101911O213|2008|03|1|01|911O|213|Maquinaria, instalaciones y utillaje|100.00
200803101911O215|2008|03|1|01|911O|215|Mobiliario y enseres|14.00
200803101911O216|2008|03|1|01|911O|216|Equipos para procesos de la información|155.00
200803101911O22|2008|03|1|01|911O|22|Material, suministros y otros|3586.10
200803101911O220|2008|03|1|01|911O|220|Material de oficina|235.00
200803101911O22000|2008|03|1|01|911O|22000|Ordinario no inventariable|125.00
200803101911O22001|2008|03|1|01|911O|22001|Prensa, revistas, libros y otras publicaciones|50.00
200803101911O22002|2008|03|1|01|911O|22002|Material informático no inventariable|60.00
200803101911O221|2008|03|1|01|911O|221|Suministros|363.50
200803101911O22100|2008|03|1|01|911O|22100|Energía eléctrica|215.00
200803101911O22101|2008|03|1|01|911O|22101|Agua|12.00
200803101911O22102|2008|03|1|01|911O|22102|Gas|15.00
200803101911O22103|2008|03|1|01|911O|22103|Combustible|25.00
200803101911O22104|2008|03|1|01|911O|22104|Vestuario|70.00
200803101911O22105|2008|03|1|01|911O|22105|Productos alimenticios|7.00
200803101911O22106|2008|03|1|01|911O|22106|Productos farmacéuticos y material sanitario|4.50
200803101911O22109|2008|03|1|01|911O|22109|Labores Fábrica Nacional Moneda y Timbre|15.00
200803101911O222|2008|03|1|01|911O|222|Comunicaciones|380.60
200803101911O22200|2008|03|1|01|911O|22200|Servicios de telecomunicaciones|335.00
200803101911O22201|2008|03|1|01|911O|22201|Postales|45.00
200803101911O22202|2008|03|1|01|911O|22202|Telegráficas|0.60
200803101911O223|2008|03|1|01|911O|223|Transportes|80.00
200803101911O225|2008|03|1|01|911O|225|Tributos|180.00
200803101911O22502|2008|03|1|01|911O|22502|Locales|180.00
200803101911O226|2008|03|1|01|911O|226|Gastos diversos|143.00
200803101911O22601|2008|03|1|01|911O|22601|Atenciones protocolarias y representativas|93.00
200803101911O22602|2008|03|1|01|911O|22602|Publicidad y propaganda|6.00
200803101911O22606|2008|03|1|01|911O|22606|Reuniones, conferencias y cursos|35.00
200803101911O22607|2008|03|1|01|911O|22607|Oposiciones y pruebas selectivas|6.00
200803101911O22699|2008|03|1|01|911O|22699|Otros|3.00
200803101911O227|2008|03|1|01|911O|227|Trabajos realizados por otras empresas y profesionales|2204.00
200803101911O22700|2008|03|1|01|911O|22700|Limpieza y aseo|425.00
200803101911O22701|2008|03|1|01|911O|22701|Seguridad|92.00
200803101911O22703|2008|03|1|01|911O|22703|Postales|18.00
200803101911O22704|2008|03|1|01|911O|22704|Custodia, depósito y almacenaje|1400.00
200803101911O22706|2008|03|1|01|911O|22706|Estudios y trabajos técnicos|233.00
200803101911O22799|2008|03|1|01|911O|22799|Otros|36.00
200803101911O23|2008|03|1|01|911O|23|Indemnizaciones por razón del servicio|556.00
200803101911O230|2008|03|1|01|911O|230|Dietas|250.00
200803101911O231|2008|03|1|01|911O|231|Locomoción|260.00
200803101911O232|2008|03|1|01|911O|232|Traslado|6.00
200803101911O233|2008|03|1|01|911O|233|Otras indemnizaciones|40.00
200803101911O24|2008|03|1|01|911O|24|Gastos de publicaciones|65.00
200803101911O240|2008|03|1|01|911O|240|Gastos de edición y distribución|65.00
200803101911O2|2008|03|1|01|911O|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|5676.10
200803101911O49|2008|03|1|01|911O|49|Al exterior|6.50
200803101911O490|2008|03|1|01|911O|490|Cuota de España al INTOSAI y OLACEFS|6.50
200803101911O4|2008|03|1|01|911O|4|TRANSFERENCIAS CORRIENTES|6.50
200803101911O62|2008|03|1|01|911O|62|Inv. nueva asociada al funcionamiento operativo de los serv.|815.00
200803101911O620|2008|03|1|01|911O|620|Inversión nueva asociada al funcionamiento operativo de los servicios|815.00
200803101911O63|2008|03|1|01|911O|63|Inv. de reposición asociada al func. operativo de los serv.|300.00
200803101911O630|2008|03|1|01|911O|630|Inversión de reposición asociada al funcionamiento operativo de los servicios|300.00
200803101911O6|2008|03|1|01|911O|6|INVERSIONES REALES|1115.00
200803101911O83|2008|03|1|01|911O|83|Concesión de préstamos fuera del Sector Público|135.20
200803101911O830|2008|03|1|01|911O|830|Préstamos a corto plazo|135.20
200803101911O83008|2008|03|1|01|911O|83008|Familias e instituciones sin fines de lucro|135.20
200803101911O8|2008|03|1|01|911O|8|ACTIVOS FINANCIEROS|135.20
200803101911O|2008|03|1|01|911O||Control externo del Sector Público|57162.84
200803101|2008|03|1|01|||TRIBUNAL, FISCALÍA Y SERVICIOS GENERALES|57162.84
2008031|2008|03|1||||TRIBUNAL DE CUENTAS|57162.84
200804101911P10|2008|04|1|01|911P|10|Altos cargos|2030.43
200804101911P100|2008|04|1|01|911P|100|Retribuciones básicas y otras remuneraciones de altos cargos|2030.43
200804101911P10000|2008|04|1|01|911P|10000|Retribuciones básicas|672.95
200804101911P10001|2008|04|1|01|911P|10001|Retribuciones complementarias|1357.48
200804101911P11|2008|04|1|01|911P|11|Personal eventual|732.99
200804101911P110|2008|04|1|01|911P|110|Retribuciones básicas y otras remuneraciones de personal eventual|731.19
200804101911P11000|2008|04|1|01|911P|11000|Retribuciones básicas|205.01
200804101911P11001|2008|04|1|01|911P|11001|Retribuciones complementarias|526.18
200804101911P117|2008|04|1|01|911P|117|Contribuciones a Planes de Pensiones|1.80
200804101911P12|2008|04|1|01|911P|12|Funcionarios|13266.53
200804101911P120|2008|04|1|01|911P|120|Retribuciones básicas|4682.25
200804101911P12000|2008|04|1|01|911P|12000|Sueldos subgrupo A1 (Ley 7/2007) y grupo A (Otras Leyes)|1629.81
200804101911P12001|2008|04|1|01|911P|12001|Sueldos subgrupo A2 (Ley 7/2007) y grupo B (Otras Leyes)|314.90
200804101911P12002|2008|04|1|01|911P|12002|Sueldos subgrupo C1 (Ley 7/2007) y grupo C (Otras Leyes)|536.84
200804101911P12003|2008|04|1|01|911P|12003|Sueldos subgrupo C2 (Ley 7/2007) y grupo D (Otras Leyes)|373.79
200804101911P12004|2008|04|1|01|911P|12004|Sueldos personal de agrupaciones profesionales (Ley 7/2007) y grupo E (Otras Leyes)|12.87
200804101911P12005|2008|04|1|01|911P|12005|Trienios|843.20
200804101911P12006|2008|04|1|01|911P|12006|Pagas extraordinarias|970.84
200804101911P121|2008|04|1|01|911P|121|Retribuciones complementarias|8557.08
200804101911P12100|2008|04|1|01|911P|12100|Complemento de destino|7020.32
200804101911P12101|2008|04|1|01|911P|12101|Complemento específico|125.66
200804101911P12103|2008|04|1|01|911P|12103|Otros complementos|1411.10
200804101911P127|2008|04|1|01|911P|127|Contribuciones a Planes de Pensiones|27.20
200804101911P13|2008|04|1|01|911P|13|Laborales|1137.10
200804101911P130|2008|04|1|01|911P|130|Laboral fijo|1133.20
200804101911P13000|2008|04|1|01|911P|13000|Retribuciones básicas|328.42
200804101911P13001|2008|04|1|01|911P|13001|Otras remuneraciones|804.78
200804101911P137|2008|04|1|01|911P|137|Contribuciones a Planes de Pensiones|3.90
200804101911P15|2008|04|1|01|911P|15|Incentivos al rendimiento|234.03
200804101911P151|2008|04|1|01|911P|151|Gratificaciones|234.03
200804101911P16|2008|04|1|01|911P|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|762.49
200804101911P160|2008|04|1|01|911P|160|Cuotas sociales|569.16
200804101911P16000|2008|04|1|01|911P|16000|Seguridad Social|569.16
200804101911P162|2008|04|1|01|911P|162|Gastos sociales del personal|193.33
200804101911P16200|2008|04|1|01|911P|16200|Formación y perfeccionamiento del personal|46.20
200804101911P16204|2008|04|1|01|911P|16204|Acción social|106.36
200804101911P16205|2008|04|1|01|911P|16205|Seguros|3.00
200804101911P16209|2008|04|1|01|911P|16209|Otros|37.77
200804101911P1|2008|04|1|01|911P|1|GASTOS DE PERSONAL|18163.57
200804101911P20|2008|04|1|01|911P|20|Arrendamientos y cánones|549.00
200804101911P202|2008|04|1|01|911P|202|Arrendamientos edificios y otras construcciones|540.00
200804101911P203|2008|04|1|01|911P|203|Arrendamientos maquinaria, instalaciones y utillaje|3.00
200804101911P204|2008|04|1|01|911P|204|Arrendamientos material de transporte|3.00
200804101911P205|2008|04|1|01|911P|205|Arrendamientos mobiliario y enseres|3.00
200804101911P21|2008|04|1|01|911P|21|Reparaciones, mantenimiento y conservación|767.00
200804101911P212|2008|04|1|01|911P|212|Edificios y otras construcciones|95.00
200804101911P213|2008|04|1|01|911P|213|Maquinaria, instalaciones y utillaje|570.00
200804101911P215|2008|04|1|01|911P|215|Mobiliario y enseres|12.00
200804101911P216|2008|04|1|01|911P|216|Equipos para procesos de la información|90.00
200804101911P22|2008|04|1|01|911P|22|Material, suministros y otros|3916.30
200804101911P220|2008|04|1|01|911P|220|Material de oficina|940.40
200804101911P22000|2008|04|1|01|911P|22000|Ordinario no inventariable|120.00
200804101911P22001|2008|04|1|01|911P|22001|Prensa, revistas, libros y otras publicaciones|330.40
200804101911P22002|2008|04|1|01|911P|22002|Material informático no inventariable|490.00
200804101911P221|2008|04|1|01|911P|221|Suministros|488.80
200804101911P22100|2008|04|1|01|911P|22100|Energía eléctrica|264.00
200804101911P22101|2008|04|1|01|911P|22101|Agua|20.00
200804101911P22103|2008|04|1|01|911P|22103|Combustible|64.00
200804101911P22104|2008|04|1|01|911P|22104|Vestuario|38.50
200804101911P22106|2008|04|1|01|911P|22106|Productos farmacéuticos y material sanitario|2.40
200804101911P22111|2008|04|1|01|911P|22111|Suministros de repuestos de maquinaria, utillaje y elementos de transporte|7.40
200804101911P22112|2008|04|1|01|911P|22112|Suministros de material electrónico, eléctrico y de comunicaciones|37.50
200804101911P22199|2008|04|1|01|911P|22199|Otros suministros|55.00
200804101911P222|2008|04|1|01|911P|222|Comunicaciones|497.20
200804101911P22200|2008|04|1|01|911P|22200|Servicios de telecomunicaciones|442.00
200804101911P22201|2008|04|1|01|911P|22201|Postales|54.00
200804101911P22202|2008|04|1|01|911P|22202|Telegráficas|1.20
200804101911P223|2008|04|1|01|911P|223|Transportes|38.00
200804101911P225|2008|04|1|01|911P|225|Tributos|72.50
200804101911P22502|2008|04|1|01|911P|22502|Locales|72.50
200804101911P226|2008|04|1|01|911P|226|Gastos diversos|242.40
200804101911P22601|2008|04|1|01|911P|22601|Atenciones protocolarias y representativas|150.00
200804101911P22602|2008|04|1|01|911P|22602|Publicidad y propaganda|1.80
200804101911P22606|2008|04|1|01|911P|22606|Reuniones, conferencias y cursos|90.00
200804101911P22607|2008|04|1|01|911P|22607|Oposiciones y pruebas selectivas|0.60
200804101911P227|2008|04|1|01|911P|227|Trabajos realizados por otras empresas y profesionales|1637.00
200804101911P22700|2008|04|1|01|911P|22700|Limpieza y aseo|549.00
200804101911P22701|2008|04|1|01|911P|22701|Seguridad|95.00
200804101911P22703|2008|04|1|01|911P|22703|Postales|3.00
200804101911P22706|2008|04|1|01|911P|22706|Estudios y trabajos técnicos|990.00
200804101911P23|2008|04|1|01|911P|23|Indemnizaciones por razón del servicio|480.50
200804101911P230|2008|04|1|01|911P|230|Dietas|337.00
200804101911P231|2008|04|1|01|911P|231|Locomoción|137.50
200804101911P233|2008|04|1|01|911P|233|Otras indemnizaciones|6.00
200804101911P24|2008|04|1|01|911P|24|Gastos de publicaciones|35.00
200804101911P240|2008|04|1|01|911P|240|Gastos de edición y distribución|35.00
200804101911P2|2008|04|1|01|911P|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|5747.80
200804101911P48|2008|04|1|01|911P|48|A familias e instituciones sin fines de lucro|932.30
200804101911P480|2008|04|1|01|911P|480|Pensiones a ex-Presidentes del Tribunal Constitucional (Ley 21/1986)|141.17
200804101911P481|2008|04|1|01|911P|481|Remuneraciones de transición Magistrados (art. 25.1 Ley Orgánica del Tribunal Constitucional, 2/1979, de 3 de octubre)|647.13
200804101911P482|2008|04|1|01|911P|482|A la Asociación de Letrados del Tribunal Constitucional|18.00
200804101911P487|2008|04|1|01|911P|487|Becas formación|126.00
200804101911P4|2008|04|1|01|911P|4|TRANSFERENCIAS CORRIENTES|932.30
200804101911P63|2008|04|1|01|911P|63|Inv. de reposición asociada al func. operativo de los serv.|1379.00
200804101911P630|2008|04|1|01|911P|630|Inversión de reposición asociada al funcionamiento operativo de los servicios|1379.00
200804101911P6|2008|04|1|01|911P|6|INVERSIONES REALES|1379.00
200804101911P83|2008|04|1|01|911P|83|Concesión de préstamos fuera del Sector Público|48.00
200804101911P830|2008|04|1|01|911P|830|Préstamos a corto plazo|48.00
200804101911P83008|2008|04|1|01|911P|83008|Familias e instituciones sin fines de lucro|48.00
