201202102911N63|2012|02|1|02|911N|63|Inv. de reposición asociada al func. operativo de los serv.|1700.07
201202102911N630|2012|02|1|02|911N|630|Inversión de reposición asociada al funcionamiento operativo de los servicios|1700.07
201202102911N64|2012|02|1|02|911N|64|Gastos de inversiones de carácter inmaterial|537.50
201202102911N640|2012|02|1|02|911N|640|Gastos en inversiones de carácter inmaterial|537.50
201202102911N6|2012|02|1|02|911N|6|INVERSIONES REALES|3363.97
201202102911N|2012|02|1|02|911N||Actividad legislativa|86943.50
201202102|2012|02|1|02|||CONGRESO DE LOS DIPUTADOS|86943.50
201202103911N10|2012|02|1|03|911N|10|Altos cargos|15102.78
201202103911N101|2012|02|1|03|911N|101|Asignación Constitucional Señores Senadores|15102.78
201202103911N11|2012|02|1|03|911N|11|Personal eventual|1701.01
201202103911N111|2012|02|1|03|911N|111|Personal eventual de las Cortes|1701.01
201202103911N13|2012|02|1|03|911N|13|Laborales|3309.88
201202103911N135|2012|02|1|03|911N|135|Retribuciones del personal laboral de las Cortes|3309.88
201202103911N15|2012|02|1|03|911N|15|Incentivos al rendimiento|782.56
201202103911N150|2012|02|1|03|911N|150|Productividad|782.56
201202103911N16|2012|02|1|03|911N|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|1669.30
201202103911N165|2012|02|1|03|911N|165|Cuotas, prestaciones y gastos sociales a cargo del empleador|1669.30
201202103911N1|2012|02|1|03|911N|1|GASTOS DE PERSONAL|22565.53
201202103911N20|2012|02|1|03|911N|20|Arrendamientos y cánones|83.02
201202103911N207|2012|02|1|03|911N|207|Alquileres|83.02
201202103911N21|2012|02|1|03|911N|21|Reparaciones, mantenimiento y conservación|1748.85
201202103911N217|2012|02|1|03|911N|217|Gastos diversos de reparación y conservación|1748.85
201202103911N22|2012|02|1|03|911N|22|Material, suministros y otros|11533.73
201202103911N220|2012|02|1|03|911N|220|Material de oficina|11533.73
201202103911N23|2012|02|1|03|911N|23|Indemnizaciones por razón del servicio|9730.72
201202103911N234|2012|02|1|03|911N|234|Dietas, locomoción y otras indemnizaciones|9730.72
201202103911N24|2012|02|1|03|911N|24|Gastos de publicaciones|268.00
201202103911N240|2012|02|1|03|911N|240|Gastos de edición y distribución|268.00
201202103911N2|2012|02|1|03|911N|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|23364.32
201202103911N35|2012|02|1|03|911N|35|Intereses de demora y otros gastos financieros|2.00
201202103911N350|2012|02|1|03|911N|350|Intereses de demora y otros gastos financieros|2.00
201202103911N3|2012|02|1|03|911N|3|GASTOS FINANCIEROS|2.00
201202103911N43|2012|02|1|03|911N|43|A agencias estatales y otros organismos públicos|18.00
201202103911N430|2012|02|1|03|911N|430|A Agencias Estatales y otros Organismos Públicos|18.00
201202103911N47|2012|02|1|03|911N|47|A empresas privadas|322.17
201202103911N470|2012|02|1|03|911N|470|A empresas privadas|322.17
201202103911N48|2012|02|1|03|911N|48|A familias e instituciones sin fines de lucro|6896.50
201202103911N480|2012|02|1|03|911N|480|A familias e instituciones sin fines de lucro|6896.50
201202103911N49|2012|02|1|03|911N|49|Al exterior|0.92
201202103911N490|2012|02|1|03|911N|490|Al exterior|0.92
201202103911N4|2012|02|1|03|911N|4|TRANSFERENCIAS CORRIENTES|7237.59
201202103911N83|2012|02|1|03|911N|83|Concesión de préstamos fuera del Sector Público|30.00
201202103911N830|2012|02|1|03|911N|830|Préstamos a corto plazo|30.00
201202103911N83008|2012|02|1|03|911N|83008|Familias e instituciones sin fines de lucro|30.00
201202103911N8|2012|02|1|03|911N|8|ACTIVOS FINANCIEROS|30.00
201202103911N94|2012|02|1|03|911N|94|Devolución de depósitos y fianzas|15.00
201202103911N941|2012|02|1|03|911N|941|Devolución de fianzas|15.00
201202103911N9|2012|02|1|03|911N|9|PASIVOS FINANCIEROS|15.00
201202103911N|2012|02|1|03|911N||Actividad legislativa|53214.44
201202103|2012|02|1|03|||SENADO|53214.44
201202104911N13|2012|02|1|04|911N|13|Laborales|54.17
201202104911N135|2012|02|1|04|911N|135|Retribuciones del personal laboral de la Junta Electoral Central|54.17
201202104911N16|2012|02|1|04|911N|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|21.56
201202104911N165|2012|02|1|04|911N|165|Cuotas, prestaciones y gastos sociales a cargo del empleador|21.56
201202104911N1|2012|02|1|04|911N|1|GASTOS DE PERSONAL|75.73
201202104911N20|2012|02|1|04|911N|20|Arrendamientos y cánones|0.04
201202104911N207|2012|02|1|04|911N|207|Alquileres|0.04
201202104911N22|2012|02|1|04|911N|22|Material, suministros y otros|64.58
201202104911N220|2012|02|1|04|911N|220|Material de oficina|64.58
201202104911N23|2012|02|1|04|911N|23|Indemnizaciones por razón del servicio|330.56
201202104911N234|2012|02|1|04|911N|234|Dietas, locomoción y otras indemnizaciones|330.56
201202104911N2|2012|02|1|04|911N|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|395.18
201202104911N48|2012|02|1|04|911N|48|A familias e instituciones sin fines de lucro|39.93
201202104911N480|2012|02|1|04|911N|480|A Familias e Instituciones sin fines de lucro|39.93
201202104911N4|2012|02|1|04|911N|4|TRANSFERENCIAS CORRIENTES|39.93
201202104911N|2012|02|1|04|911N||Actividad legislativa|510.84
201202104|2012|02|1|04|||JUNTA ELECTORAL CENTRAL|510.84
201202105911N10|2012|02|1|05|911N|10|Altos cargos|444.00
201202105911N101|2012|02|1|05|911N|101|Retribuciones básicas y otras remuneraciones de Altos Cargos|444.00
201202105911N12|2012|02|1|05|911N|12|Funcionarios|8817.80
201202105911N125|2012|02|1|05|911N|125|Retribuciones básicas y complementarias de Funcionarios de las Cortes|8817.80
201202105911N13|2012|02|1|05|911N|13|Laborales|6.59
201202105911N131|2012|02|1|05|911N|131|Laboral eventual|6.59
201202105911N13100|2012|02|1|05|911N|13100|Contratados|6.59
201202105911N14|2012|02|1|05|911N|14|Otro personal|387.60
201202105911N145|2012|02|1|05|911N|145|Otro Personal del Defensor del Pueblo|387.60
201202105911N15|2012|02|1|05|911N|15|Incentivos al rendimiento|5.00
201202105911N150|2012|02|1|05|911N|150|Productividad|5.00
201202105911N16|2012|02|1|05|911N|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|2383.51
201202105911N165|2012|02|1|05|911N|165|Cuotas, prestaciones y gastos sociales a cargo del empleador|2383.51
201202105911N1|2012|02|1|05|911N|1|GASTOS DE PERSONAL|12044.50
201202105911N20|2012|02|1|05|911N|20|Arrendamientos y cánones|34.00
201202105911N207|2012|02|1|05|911N|207|Alquileres|34.00
201202105911N21|2012|02|1|05|911N|21|Reparaciones, mantenimiento y conservación|377.50
201202105911N217|2012|02|1|05|911N|217|Gastos diversos de reparación y conservación|377.50
201202105911N22|2012|02|1|05|911N|22|Material, suministros y otros|1656.90
201202105911N220|2012|02|1|05|911N|220|Material de oficina|1656.90
201202105911N23|2012|02|1|05|911N|23|Indemnizaciones por razón del servicio|257.00
201202105911N234|2012|02|1|05|911N|234|Dietas, locomoción y otras indemnizaciones|257.00
201202105911N24|2012|02|1|05|911N|24|Gastos de publicaciones|70.00
201202105911N240|2012|02|1|05|911N|240|Gastos de edición y distribución|70.00
201202105911N27|2012|02|1|05|911N|27|Compras, suministros y otros gastos relacionados con la actividad|53.00
201202105911N270|2012|02|1|05|911N|270|Compras, suministros y otros gastos|53.00
201202105911N2|2012|02|1|05|911N|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|2448.40
201202105911N|2012|02|1|05|911N||Actividad legislativa|14492.90
201202105|2012|02|1|05|||DEFENSOR DEL PUEBLO|14492.90
2012021|2012|02|1||||CORTES GENERALES|206626.89
201203101911O10|2012|03|1|01|911O|10|Altos cargos|1448.05
201203101911O100|2012|03|1|01|911O|100|Retribuciones básicas y otras remuneraciones|1448.05
201203101911O10000|2012|03|1|01|911O|10000|Retribuciones básicas|436.29
201203101911O10001|2012|03|1|01|911O|10001|Retribuciones complementarias|1011.76
201203101911O11|2012|03|1|01|911O|11|Personal eventual|1244.32
201203101911O110|2012|03|1|01|911O|110|Retribuciones básicas y otras remuneraciones|1244.32
201203101911O11000|2012|03|1|01|911O|11000|Retribuciones básicas|399.53
201203101911O11001|2012|03|1|01|911O|11001|Retribuciones complementarias|844.79
201203101911O12|2012|03|1|01|911O|12|Funcionarios|36123.23
201203101911O120|2012|03|1|01|911O|120|Retribuciones básicas|11635.41
201203101911O12000|2012|03|1|01|911O|12000|Sueldos del grupo A1 y grupo A|2661.72
201203101911O12001|2012|03|1|01|911O|12001|Sueldos del grupo A2 y grupo B|3509.87
201203101911O12002|2012|03|1|01|911O|12002|Sueldos del grupo C1 y grupo C|630.74
201203101911O12003|2012|03|1|01|911O|12003|Sueldos del grupo C2 y grupo D|647.19
201203101911O12004|2012|03|1|01|911O|12004|Sueldos personal de agrupaciones profesionales y grupo E|6.59
201203101911O12005|2012|03|1|01|911O|12005|Trienios|2341.51
201203101911O12006|2012|03|1|01|911O|12006|Pagas extraordinarias|1837.79
201203101911O121|2012|03|1|01|911O|121|Retribuciones complementarias|24487.82
201203101911O12100|2012|03|1|01|911O|12100|Complemento de destino|5435.75
201203101911O12101|2012|03|1|01|911O|12101|Complemento específico|19052.07
201203101911O13|2012|03|1|01|911O|13|Laborales|6914.47
201203101911O130|2012|03|1|01|911O|130|Laboral fijo|6914.47
201203101911O13000|2012|03|1|01|911O|13000|Retribuciones básicas|2038.44
201203101911O13001|2012|03|1|01|911O|13001|Otras remuneraciones|4876.03
201203101911O15|2012|03|1|01|911O|15|Incentivos al rendimiento|3673.67
201203101911O150|2012|03|1|01|911O|150|Productividad|3443.67
201203101911O151|2012|03|1|01|911O|151|Gratificaciones|230.00
201203101911O16|2012|03|1|01|911O|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|3380.06
201203101911O160|2012|03|1|01|911O|160|Cuotas sociales|2607.62
201203101911O16000|2012|03|1|01|911O|16000|Seguridad Social|2600.00
201203101911O16009|2012|03|1|01|911O|16009|Otras|7.62
201203101911O162|2012|03|1|01|911O|162|Gastos sociales del personal|772.44
201203101911O16200|2012|03|1|01|911O|16200|Formación y perfeccionamiento del personal|91.18
201203101911O16202|2012|03|1|01|911O|16202|Transporte de personal|1.14
201203101911O16204|2012|03|1|01|911O|16204|Acción social|542.57
201203101911O16205|2012|03|1|01|911O|16205|Seguros|98.59
201203101911O16209|2012|03|1|01|911O|16209|Otros|38.96
201203101911O1|2012|03|1|01|911O|1|GASTOS DE PERSONAL|52783.80
201203101911O20|2012|03|1|01|911O|20|Arrendamientos y cánones|990.00
201203101911O202|2012|03|1|01|911O|202|Arrendamientos de edificios y otras construcciones|990.00
201203101911O21|2012|03|1|01|911O|21|Reparaciones, mantenimiento y conservación|665.00
201203101911O212|2012|03|1|01|911O|212|Edificios y otras construcciones|150.00
201203101911O213|2012|03|1|01|911O|213|Maquinaria, instalaciones y utillaje|260.00
201203101911O215|2012|03|1|01|911O|215|Mobiliario y enseres|55.00
201203101911O216|2012|03|1|01|911O|216|Equipos para procesos de la información|200.00
201203101911O22|2012|03|1|01|911O|22|Material, suministros y otros|4883.65
201203101911O220|2012|03|1|01|911O|220|Material de oficina|275.00
201203101911O22000|2012|03|1|01|911O|22000|Ordinario no inventariable|115.00
201203101911O22001|2012|03|1|01|911O|22001|Prensa, revistas, libros y otras publicaciones|80.00
201203101911O22002|2012|03|1|01|911O|22002|Material informático no inventariable|80.00
201203101911O221|2012|03|1|01|911O|221|Suministros|491.00
201203101911O22100|2012|03|1|01|911O|22100|Energía eléctrica|320.00
201203101911O22101|2012|03|1|01|911O|22101|Agua|20.00
201203101911O22102|2012|03|1|01|911O|22102|Gas|18.00
201203101911O22103|2012|03|1|01|911O|22103|Combustible|14.00
201203101911O22104|2012|03|1|01|911O|22104|Vestuario|70.00
201203101911O22105|2012|03|1|01|911O|22105|Alimentación|7.00
201203101911O22106|2012|03|1|01|911O|22106|Productos farmacéuticos y material sanitario|4.00
201203101911O22109|2012|03|1|01|911O|22109|Labores Fábrica Nacional Moneda y Timbre|23.00
201203101911O22199|2012|03|1|01|911O|22199|Otros suministros|15.00
201203101911O222|2012|03|1|01|911O|222|Comunicaciones|621.00
201203101911O22200|2012|03|1|01|911O|22200|Servicios de telecomunicaciones|560.00
201203101911O22201|2012|03|1|01|911O|22201|Postales y mensajería|61.00
201203101911O223|2012|03|1|01|911O|223|Transportes|120.00
201203101911O225|2012|03|1|01|911O|225|Tributos|234.15
201203101911O22502|2012|03|1|01|911O|22502|Locales|234.15
201203101911O226|2012|03|1|01|911O|226|Gastos diversos|123.50
201203101911O22601|2012|03|1|01|911O|22601|Atenciones protocolarias y representativas|100.00
201203101911O22602|2012|03|1|01|911O|22602|Publicidad y propaganda|2.00
201203101911O22606|2012|03|1|01|911O|22606|Reuniones, conferencias y cursos|20.00
201203101911O22607|2012|03|1|01|911O|22607|Oposiciones y pruebas selectivas|1.50
201203101911O227|2012|03|1|01|911O|227|Trabajos realizados por otras empresas y profesionales|3019.00
201203101911O22700|2012|03|1|01|911O|22700|Limpieza y aseo|425.00
201203101911O22701|2012|03|1|01|911O|22701|Seguridad|102.00
201203101911O22704|2012|03|1|01|911O|22704|Custodia, depósito y almacenaje|2000.00
201203101911O22706|2012|03|1|01|911O|22706|Estudios y trabajos técnicos|450.00
201203101911O22799|2012|03|1|01|911O|22799|Otros|42.00
201203101911O23|2012|03|1|01|911O|23|Indemnizaciones por razón del servicio|548.00
201203101911O230|2012|03|1|01|911O|230|Dietas|230.00
201203101911O231|2012|03|1|01|911O|231|Locomoción|250.00
201203101911O232|2012|03|1|01|911O|232|Traslado|3.00
201203101911O233|2012|03|1|01|911O|233|Otras indemnizaciones|65.00
201203101911O24|2012|03|1|01|911O|24|Gastos de publicaciones|60.00
201203101911O240|2012|03|1|01|911O|240|Gastos de edición y distribución|60.00
201203101911O2|2012|03|1|01|911O|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|7146.65
201203101911O48|2012|03|1|01|911O|48|A familias e instituciones sin fines de lucro|1398.57
201203101911O481|2012|03|1|01|911O|481|Pensiones a ex-Presidentes del Tribunal de Cuentas. (Leyes 4/74, de 13.02 ; 74/80, de 29.12 y 21/86 de 23.12)|217.07
201203101911O482|2012|03|1|01|911O|482|Remuneraciones de transición a ex- Consejeros de Cuentas (Ley 4/90 de 29.6)|1181.50
201203101911O49|2012|03|1|01|911O|49|Al exterior|10.00
201203101911O490|2012|03|1|01|911O|490|Cuota de España al INTOSAI y OLACEFS|10.00
201203101911O4|2012|03|1|01|911O|4|TRANSFERENCIAS CORRIENTES|1408.57
201203101911O62|2012|03|1|01|911O|62|Inv. nueva asociada al funcionamiento operativo de los serv.|599.00
201203101911O620|2012|03|1|01|911O|620|Inversión nueva asociada al funcionamiento operativo de los servicios|599.00
201203101911O63|2012|03|1|01|911O|63|Inv. de reposición asociada al func. operativo de los serv.|50.00
201203101911O630|2012|03|1|01|911O|630|Inversión de reposición asociada al funcionamiento operativo de los servicios|50.00
201203101911O6|2012|03|1|01|911O|6|INVERSIONES REALES|649.00
201203101911O83|2012|03|1|01|911O|83|Concesión de préstamos fuera del Sector Público|135.20
201203101911O831|2012|03|1|01|911O|831|Préstamos a largo plazo|135.20
201203101911O83108|2012|03|1|01|911O|83108|Familias e instituciones sin fines de lucro|135.20
201203101911O8|2012|03|1|01|911O|8|ACTIVOS FINANCIEROS|135.20
201203101911O|2012|03|1|01|911O||Control externo del Sector Público|62123.22
201203101|2012|03|1|01|||TRIBUNAL, FISCALÍA Y SERVICIOS GENERALES|62123.22
2012031|2012|03|1||||TRIBUNAL DE CUENTAS|62123.22
201204101911P10|2012|04|1|01|911P|10|Altos cargos|1821.04
201204101911P100|2012|04|1|01|911P|100|Retribuciones básicas y otras remuneraciones|1821.04
201204101911P10000|2012|04|1|01|911P|10000|Retribuciones básicas|566.38
201204101911P10001|2012|04|1|01|911P|10001|Retribuciones complementarias|1254.66
201204101911P11|2012|04|1|01|911P|11|Personal eventual|728.74
201204101911P110|2012|04|1|01|911P|110|Retribuciones básicas y otras remuneraciones|728.74
201204101911P11000|2012|04|1|01|911P|11000|Retribuciones básicas|170.91
201204101911P11001|2012|04|1|01|911P|11001|Retribuciones complementarias|557.83
201204101911P12|2012|04|1|01|911P|12|Funcionarios|12525.86
201204101911P120|2012|04|1|01|911P|120|Retribuciones básicas|4790.42
201204101911P12000|2012|04|1|01|911P|12000|Sueldos del grupo A1 y grupo A|1361.15
201204101911P12001|2012|04|1|01|911P|12001|Sueldos del grupo A2 y grupo B|293.41
201204101911P12002|2012|04|1|01|911P|12002|Sueldos del grupo C1 y grupo C|537.69
201204101911P12003|2012|04|1|01|911P|12003|Sueldos del grupo C2 y grupo D|302.27
201204101911P12004|2012|04|1|01|911P|12004|Sueldos personal de agrupaciones profesionales y grupo E|6.59
201204101911P12005|2012|04|1|01|911P|12005|Trienios|821.63
201204101911P12006|2012|04|1|01|911P|12006|Pagas extraordinarias|1467.68
201204101911P121|2012|04|1|01|911P|121|Retribuciones complementarias|7735.44
201204101911P12100|2012|04|1|01|911P|12100|Complemento de destino|6537.25
201204101911P12101|2012|04|1|01|911P|12101|Complemento específico|117.70
201204101911P12103|2012|04|1|01|911P|12103|Otros complementos|1080.49
201204101911P13|2012|04|1|01|911P|13|Laborales|984.70
201204101911P130|2012|04|1|01|911P|130|Laboral fijo|984.70
201204101911P13000|2012|04|1|01|911P|13000|Retribuciones básicas|438.60
201204101911P13001|2012|04|1|01|911P|13001|Otras remuneraciones|546.10
201204101911P15|2012|04|1|01|911P|15|Incentivos al rendimiento|225.02
201204101911P151|2012|04|1|01|911P|151|Gratificaciones|225.02
201204101911P16|2012|04|1|01|911P|16|Cuotas, prestaciones y gastos sociales a cargo del empleador|788.64
201204101911P160|2012|04|1|01|911P|160|Cuotas sociales|580.54
201204101911P16000|2012|04|1|01|911P|16000|Seguridad Social|580.54
201204101911P162|2012|04|1|01|911P|162|Gastos sociales del personal|208.10
201204101911P16200|2012|04|1|01|911P|16200|Formación y perfeccionamiento del personal|47.12
201204101911P16204|2012|04|1|01|911P|16204|Acción social|117.45
201204101911P16205|2012|04|1|01|911P|16205|Seguros|5.00
201204101911P16209|2012|04|1|01|911P|16209|Otros|38.53
201204101911P1|2012|04|1|01|911P|1|GASTOS DE PERSONAL|17074.00
201204101911P20|2012|04|1|01|911P|20|Arrendamientos y cánones|456.60
201204101911P202|2012|04|1|01|911P|202|Arrendamientos de edificios y otras construcciones|445.28
201204101911P203|2012|04|1|01|911P|203|Arrendamientos de maquinaria, instalaciones y utillaje|5.50
201204101911P204|2012|04|1|01|911P|204|Arrendamientos de material de transporte|2.91
201204101911P205|2012|04|1|01|911P|205|Arrendamientos de mobiliario y enseres|2.91
201204101911P21|2012|04|1|01|911P|21|Reparaciones, mantenimiento y conservación|649.60
201204101911P212|2012|04|1|01|911P|212|Edificios y otras construcciones|121.00
201204101911P213|2012|04|1|01|911P|213|Maquinaria, instalaciones y utillaje|490.00
201204101911P215|2012|04|1|01|911P|215|Mobiliario y enseres|11.60
201204101911P216|2012|04|1|01|911P|216|Equipos para procesos de la información|27.00
201204101911P22|2012|04|1|01|911P|22|Material, suministros y otros|5063.86
201204101911P220|2012|04|1|01|911P|220|Material de oficina|739.20
201204101911P22000|2012|04|1|01|911P|22000|Ordinario no inventariable|102.60
201204101911P22001|2012|04|1|01|911P|22001|Prensa, revistas, libros y otras publicaciones|321.90
201204101911P22002|2012|04|1|01|911P|22002|Material informático no inventariable|314.70
201204101911P221|2012|04|1|01|911P|221|Suministros|494.19
201204101911P22100|2012|04|1|01|911P|22100|Energía eléctrica|269.00
201204101911P22101|2012|04|1|01|911P|22101|Agua|19.36
201204101911P22103|2012|04|1|01|911P|22103|Combustible|58.60
201204101911P22104|2012|04|1|01|911P|22104|Vestuario|41.92
201204101911P22106|2012|04|1|01|911P|22106|Productos farmacéuticos y material sanitario|2.32
201204101911P22111|2012|04|1|01|911P|22111|Suministros de repuestos de maquinaria, utillaje y elementos de transporte|7.16
201204101911P22112|2012|04|1|01|911P|22112|Suministros de material electrónico, eléctrico y de comunicaciones|30.98
201204101911P22199|2012|04|1|01|911P|22199|Otros suministros|64.85
201204101911P222|2012|04|1|01|911P|222|Comunicaciones|665.27
201204101911P22200|2012|04|1|01|911P|22200|Servicios de telecomunicaciones|613.00
201204101911P22201|2012|04|1|01|911P|22201|Postales y mensajería|52.27
201204101911P223|2012|04|1|01|911P|223|Transportes|29.04
201204101911P225|2012|04|1|01|911P|225|Tributos|137.50
201204101911P22502|2012|04|1|01|911P|22502|Locales|137.50
201204101911P226|2012|04|1|01|911P|226|Gastos diversos|323.20
201204101911P22601|2012|04|1|01|911P|22601|Atenciones protocolarias y representativas|108.00
201204101911P22602|2012|04|1|01|911P|22602|Publicidad y propaganda|1.62
201204101911P22606|2012|04|1|01|911P|22606|Reuniones, conferencias y cursos|213.00
201204101911P22607|2012|04|1|01|911P|22607|Oposiciones y pruebas selectivas|0.58
201204101911P227|2012|04|1|01|911P|227|Trabajos realizados por otras empresas y profesionales|2675.46
201204101911P22700|2012|04|1|01|911P|22700|Limpieza y aseo|660.00
201204101911P22701|2012|04|1|01|911P|22701|Seguridad|91.96
201204101911P22706|2012|04|1|01|911P|22706|Estudios y trabajos técnicos|1923.50
201204101911P23|2012|04|1|01|911P|23|Indemnizaciones por razón del servicio|426.57
201204101911P230|2012|04|1|01|911P|230|Dietas|298.80
201204101911P231|2012|04|1|01|911P|231|Locomoción|121.97
201204101911P233|2012|04|1|01|911P|233|Otras indemnizaciones|5.80
201204101911P24|2012|04|1|01|911P|24|Gastos de publicaciones|112.29
201204101911P240|2012|04|1|01|911P|240|Gastos de edición y distribución|112.29
201204101911P2|2012|04|1|01|911P|2|GASTOS CORRIENTES EN BIENES Y SERVICIOS|6708.92
201204101911P48|2012|04|1|01|911P|48|A familias e instituciones sin fines de lucro|870.91
201204101911P480|2012|04|1|01|911P|480|Pensiones a ex-Presidentes del Tribunal Constitucional (Ley 21/1986)|124.11
201204101911P481|2012|04|1|01|911P|481|Remuneraciones de transición Magistrados (art. 25.1 Ley Orgánica del Tribunal Constitucional, 2/1979, de 3 de octubre)|590.00
201204101911P482|2012|04|1|01|911P|482|A la Asociación de Letrados del Tribunal Constitucional|20.00
201204101911P487|2012|04|1|01|911P|487|Becas formación|136.80
201204101911P4|2012|04|1|01|911P|4|TRANSFERENCIAS CORRIENTES|870.91
201204101911P63|2012|04|1|01|911P|63|Inv. de reposición asociada al func. operativo de los serv.|830.00
201204101911P630|2012|04|1|01|911P|630|Inversión de reposición asociada al funcionamiento operativo de los servicios|830.00
201204101911P6|2012|04|1|01|911P|6|INVERSIONES REALES|830.00
